Population,State,County,electricity (kWh),Nat. Gas (cu.ft.),FUELOIL (gallons),Vehicle miles traveled,Transport (tCO2e/yr),Housing (tCO2e/yr),Food (tCO2e/yr),Goods (tCO2e/yr),Services (tCO2e/yr),Total Household Carbon Footprint (tCO2e/yr),Households,Total County Carbon Footprint (tCO2e/yr)
400228,AL,MOBILE ,14943.73328,33217.58864,0.261597163,22458.8642,15.14254096,15.97336284,7.88066602,4.713187004,5.104994256,48.81475107,165242.0,8066247.097
35306,AL,CHILTON ,13111.38183,27976.13189,2.561142802,26411.32037,17.50918157,14.28707573,7.672404407,4.550599681,4.919717509,48.9389789,15978.0,781947.0048
57231,AL,JACKSON ,12089.60501,28115.47264,8.486505025,27716.9033,18.32100385,13.8175017,7.410030403,4.511546065,4.896515212,48.95659724,25939.0,1269885.176
88475,AL,LAUDERDALE ,13137.51606,33587.66214,4.463916078,25719.78499,17.18284994,14.98532583,7.223431704,4.597223269,5.043671421,49.03250217,40641.0,1992729.921
27212,AL,LAWRENCE ,13236.36645,29844.7146,8.26512425,27004.42371,17.83345462,14.81489815,7.573337498,4.467248512,4.818015507,49.50695429,11903.0,589281.2769
691315,AL,JEFFERSON ,14056.67871,40485.49998,1.067276596,22759.92781,15.5996236,16.06190282,7.438819901,5.027928325,5.593283421,49.72155806,313881.0,15606652.37
13859,AL,CLEBURNE ,12541.88937,27161.09694,0.913476202,29473.18768,19.3148525,13.76773433,7.556707555,4.415095444,4.744274988,49.79866481,6045.0,301032.9288
140260,AL,BALDWIN ,13830.93901,27095.0826,1.052496097,24739.94485,16.84488185,14.75022925,7.531852274,5.096141012,5.671358736,49.89446312,74201.0,3702219.058
117251,AL,MORGAN ,12810.27307,30465.08925,6.038625647,25996.93196,17.51205941,14.53828616,7.561479135,4.936717645,5.452089996,50.00063235,49965.0,2498281.595
21828,AL,BIBB ,13833.85527,30885.255,2.480019761,27042.19571,17.83653884,15.00212902,7.937846344,4.519187763,4.841511662,50.13721362,8801.0,441257.6171
17861,AL,WASHINGTON ,14676.20709,28058.71452,0.0,26162.28593,17.2865948,15.38740561,8.066790213,4.55157858,4.859446662,50.15181587,8041.0,403270.7514
61039,AL,LIMESTONE ,12540.81805,27678.39273,8.028836921,27800.71386,18.56662719,14.17043144,7.648478841,4.875820632,5.355461265,50.61681937,41334.0,2092195.612
279084,AL,MADISON ,12812.87343,32025.25317,3.142409507,25495.61619,17.55078856,14.69424702,7.446859655,5.45346834,6.166317909,51.31168148,122873.0,6304820.239
38028,AL,BLOUNT ,13262.19323,28418.65174,2.615195223,29661.24753,19.58424854,14.67889411,7.810186967,4.724927901,5.124699194,51.92295671,15850.0,822978.8639
59701,AL,SAINT CLAIR ,13970.15622,30777.39209,2.708397351,28694.9292,19.1076819,15.1285476,7.835653172,4.913618714,5.377669181,52.36317057,25077.0,1313111.228
71825,AL,ELMORE ,14403.14826,30114.95114,1.726720302,28431.19748,19.0945392,15.45686396,8.030615524,5.186213049,5.724537303,53.49276903,28023.0,1499027.867
41851,AL,AUTAUGA ,15239.48682,33471.48442,1.766337561,27022.66278,18.22131109,16.2966072,8.103789874,5.202694813,5.731455203,53.55585818,16925.0,906432.8997
135943,AL,SHELBY ,14782.40952,33098.012,1.669034658,29332.23354,20.23524637,15.99227268,7.798241837,6.057936478,6.930495391,57.01419276,263380.0,15016398.09
10121,AR,MONROE ,12932.1637,38235.92576,1.11278572,18472.44551,12.25423721,12.51130481,7.408165201,3.898963733,4.076537759,40.14920871,4995.0,200545.2975
8510,AR,SEARCY ,11060.35832,24879.36155,1.101877542,23207.03126,15.15978401,10.56016642,6.987757932,3.793608327,3.987315512,40.4886322,4454.0,180336.3678
14661,AR,CHICOT ,13324.90634,35529.33864,3.016195549,18544.96835,12.30634743,12.62957756,7.67771639,3.988805641,4.154499894,40.75694691,6306.0,257013.3072
10316,AR,STONE ,11832.66895,26930.04029,3.651833182,22738.40936,14.89303342,11.21215865,7.107499031,3.831683593,4.036433525,41.08080821,5132.0,210826.7078
26924,AR,PHILLIPS ,13953.88396,45404.09223,1.925015859,17504.05293,11.58540755,13.57167155,8.064833234,3.96032923,4.060876867,41.24311844,11087.0,457262.4541
12641,AR,BRADLEY ,12654.43927,34718.33311,1.543264295,20123.19595,13.37392695,12.15627359,7.363956965,4.058834732,4.295064077,41.24805632,5931.0,244642.222
20023,AR,SHARP ,11610.85795,26905.59068,0.324169606,22053.40239,14.6325548,11.01520303,7.108516706,4.114316202,4.401685986,41.27227673,10757.0,443965.8808
37798,AR,BAXTER ,12044.80305,32967.32601,0.853766911,21084.46502,14.19726554,11.6843765,6.648386687,4.237178447,4.640164592,41.40737176,19423.0,804255.3818
8897,AR,WOODRUFF ,13905.52484,36761.86947,3.163929948,20020.86332,13.20055791,13.01078589,7.299087333,3.881749597,4.057555996,41.44973673,4171.0,172886.8519
16208,AR,DESHA ,13351.35943,35775.35974,0.380630917,19309.71286,12.83322735,12.63615963,7.743827739,4.085698746,4.280670836,41.5795843,7019.0,291847.1022
13663,AR,IZARD ,11748.45808,26341.71011,0.0,23064.95967,15.24407451,11.0727723,6.9345561,4.054490631,4.345023093,41.65091664,6866.0,285975.1936
92423,AR,GARLAND ,12276.36622,34684.97101,0.650208038,19877.92977,13.56362786,11.91676293,6.837242245,4.460024589,4.912100831,41.68975845,47295.0,1971717.126
11799,AR,LEE ,13242.63058,40411.20886,1.74404331,19656.51784,12.93536373,12.90625477,7.929506738,3.90024033,4.036016825,41.70738239,4438.0,185097.3631
9152,AR,DALLAS ,13041.79724,35991.31937,1.481656122,19843.50219,13.2913814,12.44607105,7.461136364,4.218187237,4.499836729,41.91661278,4325.0,181289.3503
30693,AR,SAINT FRANCIS ,13372.2368,38418.97347,0.627575099,19169.99554,12.79158414,12.77887749,7.935224318,4.217426823,4.423948531,42.14706131,12150.0,512086.7949
16835,AR,VAN BUREN ,12414.86719,28435.923,1.624424403,22405.18557,14.90384775,11.53675216,7.050744877,4.171202994,4.494924459,42.15747224,9282.0,391305.6573
9984,AR,FULTON ,11123.57847,25125.05563,5.42862624,24399.93379,16.02854337,10.72536282,7.194783654,4.040954083,4.301992731,42.29163665,5233.0,221312.1346
14723,AR,MARION ,11980.33981,29176.01043,2.048368801,23279.76391,15.39886182,11.39157376,7.113233716,4.126986941,4.422269609,42.45292584,7366.0,312708.2518
4709,AR,CALHOUN ,13475.48587,33283.04471,4.171114067,21083.27203,14.06537225,12.48963379,7.205338713,4.202229898,4.497320739,42.45989539,2501.0,106192.1984
8336,AR,NEWTON ,11551.30028,24962.31736,1.664070083,24341.39083,15.97445746,10.83371499,7.346264395,4.06847412,4.307958295,42.53086926,4130.0,175652.49
7942,AR,LAFAYETTE ,15132.21081,38303.66399,1.325925712,20033.87081,13.2781742,13.77720548,7.440287081,4.005637668,4.216926546,42.71823097,3897.0,166472.9461
8080,AR,MONTGOMERY ,12334.28192,28206.59033,0.961784313,23107.08899,15.35563159,11.44879509,7.152501238,4.228548835,4.558124072,42.74360082,4554.0,194654.3582
16321,AR,JACKSON ,14280.3432,41362.60642,0.514346265,20611.13351,13.69970129,13.51825384,7.186866614,4.042706394,4.30468977,42.7522179,7002.0,299351.0297
20414,AR,POLK ,12705.90342,30716.59485,2.149064183,22879.13937,15.05613472,11.90373229,7.497300382,4.075191485,4.296692519,42.8290514,9359.0,400837.092
17848,AR,CLAY ,12890.61806,38833.31468,0.855415078,22544.05945,14.900116,12.53914867,7.054795495,4.041173333,4.313558626,42.84879212,8610.0,368928.1002
25939,AR,COLUMBIA ,14250.15052,38077.96361,0.860382648,20480.50156,13.70782184,13.26045331,7.326572728,4.226967502,4.528393262,43.05020864,12107.0,521208.876
51566,AR,MISSISSIPPI ,13659.65812,43818.16482,0.934872427,19487.27386,13.03511264,13.2826524,7.932708956,4.287966406,4.522306105,43.06074651,22118.0,952417.5913
25626,AR,CLARK ,13046.92882,35436.53564,0.0,21754.88262,14.56315695,12.37935327,7.187556778,4.302963721,4.651358178,43.0843889,11102.0,478322.8856
23995,AR,CLEBURNE ,12838.53429,30336.55559,2.480691041,22075.11177,14.85355231,11.98262779,7.021530319,4.419410931,4.825829502,43.10295085,13718.0,591286.2797
49970,AR,CRITTENDEN ,13354.25566,40478.02999,0.494263226,19368.67438,13.04313942,12.88044526,8.182880929,4.475923251,4.742357239,43.3247461,19778.0,856876.8285
17513,AR,DREW ,13002.57484,34393.40675,2.862978189,22373.47199,14.90992216,12.344155,7.421299035,4.302895951,4.621568748,43.5998409,7698.0,335631.5752
8517,AR,PRAIRIE ,13674.90298,35253.71158,1.34632207,22277.82036,14.85723889,12.73023029,7.217587179,4.264497398,4.596763823,43.66631758,4249.0,185538.1834
10528,AR,NEVADA ,13914.34226,37013.52567,0.361009718,21811.69548,14.49603824,13.02251362,7.471441869,4.216499004,4.493397714,43.69989045,5011.0,218980.1511
46245,AR,UNION ,14098.34993,41510.83017,0.078792798,20532.72546,13.81406782,13.39952627,7.444404152,4.379044937,4.713854652,43.75089783,19923.0,871649.1375
10416,AR,PIKE ,13306.96075,33269.23122,0.0,23258.02122,15.38344254,12.35787952,7.416589862,4.190078754,4.470481119,43.8184718,5100.0,223474.2062
29882,AR,OUACHITA ,14372.22894,41240.81507,0.60775998,20778.00796,13.94593369,13.57993898,7.349330366,4.326414239,4.655740753,43.85735802,14008.0,614353.8712
40441,AR,MILLER ,14046.42924,34963.68254,1.161249751,21085.37697,14.18755086,12.92281368,7.559804901,4.460926144,4.808262204,43.93935779,17720.0,778605.4201
26461,AR,POINSETT ,13588.87754,37501.7901,1.27365993,22668.74513,14.98032153,12.83438671,7.560716526,4.172041539,4.420427011,43.96789332,11438.0,502904.7638
13977,AR,LINCOLN ,14010.60512,32625.01381,0.0,21631.53581,14.37904017,12.77282748,7.915818845,4.359194746,4.600898032,44.02777928,4756.0,209396.1182
17075,AR,RANDOLPH ,12866.20652,36220.71253,1.404560558,23522.34594,15.57710997,12.3748894,7.353169546,4.234451076,4.533004192,44.07262418,7755.0,341783.2005
36270,AR,GREENE ,12244.14999,32073.8953,1.054861359,23369.95467,15.59710477,11.78017148,7.467046319,4.439241086,4.794912401,44.07847606,15704.0,692208.388
11773,AR,SCOTT ,13000.2742,31218.16965,0.727043144,24028.07534,15.84404674,12.05243318,7.556860613,4.21065386,4.475188183,44.13918258,5216.0,230229.9763
19412,AR,LAWRENCE ,13221.56644,39045.52028,0.43618409,23362.74315,15.45394045,12.73171634,7.318341747,4.175799422,4.464442337,44.1442403,8847.0,390544.0939
20187,AR,ARKANSAS ,13879.86802,38505.7887,2.461714055,21655.78536,14.5612111,13.17095322,7.222050825,4.409363182,4.787571493,44.15114983,9478.0,418464.598
35679,AR,BOONE ,12329.77267,35109.36792,1.647734423,23864.56114,15.88019079,12.02048766,7.254273102,4.345345801,4.701881807,44.20217916,16198.0,715986.898
21445,AR,JOHNSON ,13405.79261,32855.67522,0.245855122,23130.97454,15.33037992,12.42197982,7.624000933,4.300712119,4.579944708,44.2570175,9315.0,412254.118
24554,AR,CARROLL ,12306.08332,34585.35255,0.671979926,23410.12918,15.51093263,12.42543862,7.483657245,4.272813883,4.565815144,44.25865752,11476.0,507912.3537
13628,AR,LITTLE RIVER ,13889.83766,33047.93298,0.0,22866.10559,15.24142381,12.72336636,7.380356619,4.347019246,4.681590401,44.37375644,6435.0,285545.1227
19403,AR,CROSS ,13345.83562,35029.57057,2.412342074,22463.25099,14.95876907,12.60157022,7.79189816,4.400194711,4.693188629,44.44562079,7976.0,354498.2714
21800,AR,HEMPSTEAD ,14123.19688,39174.00927,0.959367952,21527.64729,14.33298969,13.40059177,7.815855963,4.317616365,4.583575582,44.45062937,9323.0,414413.2176
84430,AR,JEFFERSON ,14310.21025,40828.95953,0.4441566,20458.03233,13.80497245,13.51492176,7.784087528,4.519156597,4.857433631,44.48057196,34630.0,1540362.207
82932,AR,CRAIGHEAD ,13515.54864,39824.82379,0.621915507,22038.64296,14.87999287,13.006889,7.379125307,4.579403419,4.995575714,44.84098631,35464.0,1590240.738
15900,AR,HOWARD ,14013.83783,36385.40701,1.136801941,22828.95031,15.19425153,13.10748981,7.654141509,4.38415817,4.689935505,45.02997653,7069.0,318316.9041
21813,AR,YELL ,13171.13369,31962.8261,0.239422771,24188.69688,16.00494395,12.21002262,7.848846101,4.387099308,4.669580157,45.12049214,9519.0,429501.9647
24642,AR,ASHLEY ,14122.16137,36493.74204,0.45985644,22572.84015,15.12665051,13.08607196,7.656261261,4.518985617,4.875547525,45.26351687,10813.0,489434.4079
357393,AR,PULASKI ,13830.97469,42601.34531,0.554144225,20501.68307,14.22100474,13.3308325,7.230844449,4.993799666,5.575256812,45.35173816,159653.0,7240541.053
18555,AR,CONWAY ,13702.21497,33495.19211,0.646954965,23980.32552,15.99479141,12.63891362,7.468281326,4.468349579,4.837639817,45.40797575,8365.0,379837.7172
32695,AR,INDEPENDENCE ,13435.57304,35190.81772,0.588280532,24109.40101,16.09495929,12.62737215,7.386412907,4.482658003,4.867290088,45.45869244,14197.0,645377.0566
70436,AR,WHITE ,13621.42744,33206.1831,0.780276874,24126.35672,16.10743044,12.58562661,7.587093958,4.540941775,4.915305664,45.73639844,29173.0,1334267.952
55854,AR,POPE ,13216.28627,35083.85708,1.056039882,24091.03477,16.09900651,12.49827422,7.650192824,4.580879455,4.958429119,45.78678212,23500.0,1075989.38
23060,AR,LOGAN ,13955.34761,35693.97666,1.107103944,24587.82806,16.23297989,13.15138657,7.63074588,4.295512663,4.581681075,45.89230609,10145.0,465577.4453
29528,AR,HOT SPRING ,14006.30524,35041.15559,2.164173897,24754.58331,16.47170608,12.91713522,7.504621715,4.480628625,4.847865746,46.22195739,13030.0,602272.1048
11255,AR,PERRY ,13263.3596,27300.19106,0.30324962,26870.71684,17.79079077,11.98604579,7.700140382,4.563915798,4.929253322,46.97014606,5044.0,236917.4167
54273,AR,CRAWFORD ,13662.68626,35900.48016,0.616254431,24876.27019,16.55513257,12.82382648,8.047573379,4.638928638,4.980982645,47.04644371,21737.0,1022648.547
18220,AR,FRANKLIN ,14516.79795,36964.98976,0.486107764,25647.51114,17.00761632,13.32191398,7.562031833,4.477009191,4.833545767,47.20211709,7879.0,371905.4806
84018,AR,FAULKNER ,13536.94381,34602.24931,0.819508542,24281.68022,16.44739049,12.62866905,7.73005106,4.962724742,5.464128926,47.23296427,33666.0,1590144.975
8136,AR,CLEVELAND ,14098.86889,29665.22304,2.024661953,26057.20784,17.30331212,12.664151,7.800615782,4.610034413,4.977172267,47.35528558,3645.0,172610.0159
13482,AR,MADISON ,12641.35792,31792.88794,1.157634212,26738.68936,17.56278805,13.38665023,7.788050734,4.358369723,4.63746927,47.733328,6192.0,295564.767
112315,AR,SEBASTIAN ,13489.33371,39876.54868,0.221190411,21583.20979,14.64134335,16.03711615,7.480797489,4.669843592,5.103646961,47.93274754,48179.0,2309351.843
15822,AR,SEVIER ,13721.31986,31322.38341,0.18399322,24803.02832,16.38214896,15.24063123,8.212715207,4.490054484,4.750750344,49.07630023,6459.0,316983.8232
162860,AR,WASHINGTON ,12851.79205,40740.47648,0.214126361,22959.78482,15.50843938,16.79362307,7.626716198,4.736876691,5.174554161,49.84020951,66411.0,3309938.154
15328,AR,GRANT ,15198.60927,36271.78856,0.0,27910.80317,18.60594572,13.65085151,7.846927844,4.873752957,5.329082541,50.30656057,6501.0,327042.9503
56045,AR,LONOKE ,14484.57205,33627.74972,1.862287309,27376.61438,18.4239922,13.17080238,8.10049942,5.162101537,5.686153473,50.54354901,21906.0,1107206.985
82648,AR,SALINE ,14953.56793,39702.84971,0.185866383,26796.97949,18.12452095,13.76803258,7.817612404,5.192383547,5.760314222,50.6628637,33073.0,1675572.891
149460,AR,BENTON ,13581.53567,39991.1086,0.53311568,24254.27432,16.4575704,17.49204935,7.837274388,5.036223583,5.546113802,52.36923152,62779.0,3287687.985
19358,AZ,LA PAZ ,10750.06926,24539.94767,2.741285171,17148.48228,11.67872672,11.24438113,7.134961773,4.218567068,4.539576543,38.81621323,14931.0,579564.8797
70346,AZ,APACHE ,8686.763579,26121.60726,3.394559057,18130.47606,11.83028071,8.514126836,10.4316234,4.353685437,4.248987888,39.37870427,30754.0,1211052.671
98496,AZ,NAVAJO ,9004.556936,33269.02734,0.989163731,19505.47653,12.88189801,9.942065768,9.785208638,4.50511156,4.549865447,41.66414943,47705.0,1987588.248
159970,AZ,YUMA ,11141.70651,24282.85394,0.826367815,18570.17138,12.55869012,11.53857873,8.920367131,4.681700914,4.911253741,42.61059064,74092.0,3157103.881
153725,AZ,MOHAVE ,10812.42694,28772.39953,0.787704587,21538.71593,14.4920304,11.80082937,7.616901545,4.512445609,4.871691372,43.2938983,79376.0,3436496.471
54764,AZ,GILA ,10328.25467,33107.07616,1.708544327,21442.78486,14.36655147,11.83236102,7.978261267,4.499755037,4.803144055,43.48007285,29373.0,1277140.18
174927,AZ,PINAL ,11088.20202,27507.60906,0.687472888,20927.46812,14.1752885,11.86159362,8.196990002,4.754353266,5.115357058,44.10358244,80903.0,3568112.131
119436,AZ,COCHISE ,10821.44078,33208.48455,0.676919843,22683.37504,15.227066,12.2291884,7.855161007,4.618421141,4.982938798,44.91277534,51618.0,2318307.637
846103,AZ,PIMA ,11920.1247,29406.79455,0.407083782,21104.85544,14.51959571,12.63027704,7.614480495,4.977326676,5.49860921,45.24028913,368584.0,16674846.73
